,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0,0.0964185977187769,0.47340855663363857,0.08412525225234516,0.06006328809808088,0.20495630668367557,0.2548275538311531,0.3678530593844198,0.2082793084283171,0.6357975570361885,0.5645257157811705,0.0,0.0964185977187769,0.1577063406088972,0.03050077279129792,0.9815257697169854,0.0,0.006451612903225806,0.0,0.0,0.0,1.0
1,0.1258280385452579,0.5050746484298977,0.11689977481850952,0.07763535985471687,0.21568299793938747,0.2469609823853885,0.6442786180639628,0.48376589248431223,0.6309642131342512,0.5915784051969504,0.0,0.1258280385452579,0.28764159827399705,0.031140209238418363,0.8345998443118204,0.0004074495356773005,0.006451612903225806,0.0021443888491779846,0.002145922746781116,0.056448992852501566,1.0
2,0.17922216439052727,0.6755358125656263,0.10287269248646833,0.034284399335456385,0.3859124668987478,0.45714808875429686,0.8852552896682377,0.7822749455325492,0.4427377015263416,0.5483820092976852,0.0,0.17922216439052727,0.23694549522160746,0.03026356501926803,0.9549628905476907,6.019140867960168e-05,0.006451612903225806,0.00035739814152966406,0.000357653791130186,0.04988515647430369,1.0
3,0.5282609053282638,0.5546109011858121,0.5875590873560815,0.3899064381875029,0.7158023118354365,0.4073581998527414,0.03154940878228733,0.0016128252837836515,0.9232609745309448,0.8564570744892752,0.2995649471721568,0.5282609053282638,0.18344213122529068,0.04128726191319137,0.8345998443118204,0.06565879496799806,0.006451612903225806,0.025375268048606146,0.025393419170243205,0.2650428383996462,1.0
4,0.45219520465662266,0.6272093215621161,0.4542724944622358,0.31762721574341574,0.7075154066578802,0.47447376586775986,0.027742484071930425,0.0017324517688515864,0.9587356407558407,0.9263480213751979,0.3723621511232143,0.45219520465662266,0.27919045158220446,0.03682865617157185,0.9292854406840408,0.2389935996468768,0.006451612903225806,0.2505360972122945,0.25071530758226035,0.2233801799897849,1.0
5,0.44117340920934667,0.6314479497859263,0.43202920837844694,0.27407629282040114,0.7229007188574921,0.5346792913645624,0.051782373894351176,0.004772640526567158,0.9226810789270954,0.8701970108281247,0.40198366394398927,0.44117340920934667,0.2996993449475811,0.037760599106172056,0.8571440339242536,0.098448237810029,0.006451612903225806,0.12437455325232309,0.12446351931330472,0.13423757942702194,1.0
6,0.5260614312449238,0.5788872177294523,0.5959315014620308,0.37500348122175914,0.7060975730582161,0.41344075296537974,0.04016074308675021,0.002997253532385728,0.9407283259342183,0.9003817144271341,0.307845744680851,0.5260614312449238,0.2767006027224853,0.08468239808799274,0.9292854406840408,0.1599416579505433,0.006451612903225806,0.2426733380986419,0.24284692417739628,0.13298510189362744,1.0
7,0.5721134846327284,0.6026585475255067,0.53291606406114,0.4463589443211762,0.8199420763288748,0.44967018388703056,0.03630092480767888,0.002063528503047659,0.9065444746666826,0.8473090001730479,0.4583002382843535,0.5721134846327284,0.2058926089763411,0.041083942778614886,0.23321835383962153,0.0995049973200492,0.006451612903225806,0.024303073624017155,0.024320457796852647,0.30453082230042955,1.0
8,0.4858135250218587,0.6155733913415279,0.509941705384006,0.35601395106332473,0.7185447363424116,0.4452583887115215,0.0277012070089366,0.0015309829373375316,0.953672296690097,0.9107461908209982,0.7825112107623321,0.4858135250218587,0.22608536401816748,0.0421096661343067,0.8345998443118204,0.11141637303175803,0.006451612903225806,0.09864188706218728,0.09871244635193133,0.15902631542728124,1.0
9,0.4484569706594769,0.6396324674436519,0.44146576942490523,0.304919818729489,0.6897826545841818,0.47048676505131376,0.0303215815313393,0.0020793590457789607,0.9722598722092033,0.9523227746069648,0.04178119846069285,0.4484569706594769,0.27635134921039484,0.049021482551155245,0.9044498744224728,0.11273449569631404,0.023655913978494623,0.21443888491779844,0.2142346208869814,0.09644195555100699,1.0
10,0.555614550725429,0.5528808777187618,0.6281144078776847,0.40952541351610733,0.7539091215440022,0.4239203947141769,0.02422257939741273,0.001457516156399038,0.9311784193275368,0.8644727103225553,0.3441372735938989,0.555614550725429,0.18305291195980417,0.06327012674360985,0.08268481429714225,0.1533677093156236,0.006451612903225806,0.1283059328091494,0.12839771101573677,0.21450617283950604,1.0
11,0.46839338822149335,0.6056211737705047,0.4657424964983097,0.3524025282312013,0.6931759906904505,0.42440726420400504,0.042940277544633705,0.0032296490160495035,0.9342795020241548,0.8872367069554176,0.04321808510638285,0.46839338822149335,0.26711535189378355,0.04818977628877102,0.9044498744224728,0.08077687044802463,0.006451612903225806,0.12401715511079343,0.12410586552217454,0.14195093090030272,1.0
12,0.46268986945087376,0.6450671934352792,0.45269918480820825,0.33553233886768447,0.7213181097938006,0.4692444454920727,0.03576806822871087,0.0022488689963139625,0.9240461377505187,0.8675209682612615,0.38726445743989635,0.46268986945087376,0.2036494678872286,0.036097183647877375,0.626291532292938,0.1606369794407753,0.023655913978494623,0.22909220872051467,0.22889842632331903,0.09491898148148141,1.0
13,0.6699180110158748,0.4300774969147785,0.719195573069378,0.5204395039060583,0.8094016490783388,0.3624202744595712,0.03549922073327791,0.002605757949096486,0.8169238602590214,0.6205541242991193,0.7850953206239176,0.6699180110158748,0.4170810130821294,0.07835472279260786,0.9815257697169854,0.4302906772949756,0.006451612903225806,0.12794853466761974,0.12804005722460657,0.4467630310711081,1.0
14,0.6788423480003886,0.5016933832596201,0.7203117466835016,0.5216933344754672,0.8554725839670446,0.40580261471477125,0.09907461699339837,0.02548004652805968,0.8287870657171119,0.6631244412679695,0.17852604828462498,0.6788423480003886,0.25942262032137176,0.056910934291580985,0.9815257697169854,0.4196545013141798,0.43655913978494626,0.3080771979985704,0.29935622317596566,0.14943762133712513,1.0
15,0.6370820621695871,0.5267547272155897,0.7188794906937763,0.4668746777624315,0.8039671048202913,0.4128438950145143,0.12558808586968861,0.04565539140989473,0.8725083761389754,0.7422811044415258,0.17866959868059357,0.6370820621695871,0.2552884998048516,0.04401518519302538,0.8127493220720768,0.5469688345781675,0.006451612903225806,0.3198713366690493,0.32010014306151646,0.22449249373519972,1.0
16,0.7153506676693185,0.48939261004347356,0.7871187966479674,0.5343666111752606,0.8737103537352028,0.4103149293302152,0.041076215847718346,0.004409712018183522,0.8214452142620203,0.622699858292423,0.1790333560245064,0.7153506676693185,0.3172248195770849,0.039981627580244226,0.9815257697169854,0.4835135731626557,0.006451612903225806,0.28877769835596856,0.28898426323319026,0.27325918655083886,1.0
17,0.6227964185774728,0.5831010705583366,0.5667617404449161,0.49434685024611735,0.8705035532907247,0.44881565007339336,0.08863808156298837,0.01812336841198116,0.8149011280267691,0.6817648933149446,0.21413721413721426,0.6227964185774728,0.13265680890810821,0.030342479390700748,0.9044498744224728,0.0333801110171854,0.006451612903225806,0.02573266619013581,0.02575107296137339,0.14838968687348322,1.0
18,0.6090968554836603,0.5753541651756113,0.5380377300440029,0.46749758106640443,0.8540480040466559,0.4607716745956721,0.07409843315011076,0.012555020468746632,0.8049146962206053,0.6486690767754955,0.21440351841671249,0.6090968554836603,0.1533394499619975,0.03058015273334607,0.7316807178202757,0.04703597439858746,0.006451612903225806,0.14260185847033596,0.1427038626609442,0.06385483739583267,1.0
19,0.6340563355504942,0.5674158200864787,0.5698063152633793,0.49956444284658225,0.8731782067018604,0.44598483541415285,0.07700847759750423,0.014369750814662359,0.7900942832028957,0.5972165922494768,0.21438142027690926,0.6340563355504942,0.18983903049752326,0.03050077279129792,0.6103444844828837,0.06279323086123555,0.006451612903225806,0.12866333095067906,0.12875536480686695,0.07306494411837454,1.0
